distance,alpha,order,pdet,eps,eps_err
5,2.2934,3,0.38659299999999996,0.5,0.0
5,2.5761,3,0.31018625,0.03277873347103183,0.001959570745433754
5,2.8588,3,0.22683574999999997,0.012382724349595697,0.00023157451677520966
5,3.1416,3,0.175639,0.0050410914216733604,9.272453787272505e-05
7,0.3142,4,0.1533175,0.003204146399283736,6.672515059671614e-05
7,0.5969,4,0.21479699999999996,0.010074812730741345,0.00017875736619021466
7,0.8796,4,0.30280316666666673,0.03398935366871508,0.0022255060856937723
7,1.1624,4,0.38705350000000005,0.5,0.0
7,1.4451,4,0.4563248333333333,0.5,0.0
7,1.7279,4,0.4776385,0.05987201577136081,0.03661376853275806
7,2.0106,4,0.4510686666666666,0.04098138277305485,0.004669695249386727
7,2.2934,4,0.38578,0.04485389326284761,0.007073045551029107
7,2.5761,4,0.3084481666666667,0.024523590235402126,0.000828456276297286
7,2.8588,4,0.22828966666666667,0.009079458978664356,0.0001590764364940688
7,3.1416,4,0.17530500000000002,0.003459466910037512,7.030225222122164e-05
9,0.3142,5,0.14995075000000002,0.0023290231904326553,5.429088777930979e-05
9,0.5969,5,0.21341274999999998,0.0074100225395978825,0.00012940880927523788
9,0.8796,5,0.30253162499999997,0.02599309411505457,0.0009649861332375059
9,1.1624,5,0.386395375,0.05399442933960813,0.019113445227103218
9,1.4451,5,0.456044125,0.5,0.0
9,1.7279,5,0.477344875,0.05297270775082269,0.017086154921087678
9,2.0106,5,0.45116025000000004,0.5,0.0
9,2.2934,5,0.385044375,0.5,0.0
9,2.5761,5,0.30807225,0.021133870165820745,0.0005829242157890421
9,2.8588,5,0.225728875,0.007002697124818824,0.00012271090226368339
9,3.1416,5,0.17414049999999998,0.0026807368273791266,5.934066762029308e-05
11,0.3142,6,0.1476229,0.0016542619242134182,4.4177056287070105e-05
11,0.5969,6,0.2111023,0.005720663675177151,0.00010274577388274972
11,0.8796,6,0.30132709999999996,0.021928895783995317,0.0006330237116002706
11,1.1624,6,0.3856703,0.04271815312995125,0.0056230558748122635
11,1.4451,6,0.45608930000000003,0.5,0.0
11,1.7279,6,0.4772999,0.5,0.0
11,2.0106,6,0.4506179,0.5,0.0
11,2.2934,6,0.38431930000000003,0.06451820502196065,0.061586395269238335
11,2.5761,6,0.3062235,0.018182618338783207,0.0004289058528278496
11,2.8588,6,0.2250139,0.005966153647816552,0.00010645181170743641
11,3.1416,6,0.17229049999999996,0.0020353845018086236,4.997880040789627e-05
13,0.3142,7,0.14614908333333332,0.0012993954938584906,3.844926886732608e-05
13,0.5969,7,0.21038833333333334,0.004701818465470964,8.783223018775295e-05
13,0.8796,7,0.30160033333333336,0.019925324240294306,0.0005141988790449634
13,1.1624,7,0.3862420833333333,0.05545762547011157,0.022452692524560898
13,1.4451,7,0.45611624999999995,0.04625495404386065,0.008226575349629717
13,1.7279,7,0.4776275,0.06451820502196065,0.061586395269238335
13,2.0106,7,0.4502586666666667,0.5,0.0
13,2.2934,7,0.38450624999999994,0.045690763817548774,0.007740580148935182
13,2.5761,7,0.30561024999999997,0.015598943645301733,0.000327071954444013
13,2.8588,7,0.22358475,0.004983748885593164,9.189305963600494e-05
13,3.1416,7,0.17097725,0.0016860721184512872,4.4672839292300225e-05
15,0.3142,8,0.1453637857142857,0.001117008582262935,3.532114551600087e-05
15,0.5969,8,0.21000621428571425,0.004136434357916718,7.980133764697508e-05
15,0.8796,8,0.300617,0.01807875960615879,0.000424283261615797
15,1.1624,8,0.38619528571428574,0.055780847085690255,0.023267350401796758
15,1.4451,8,0.4561725,0.5,0.0
15,1.7279,8,0.47754707142857145,0.05273421546912216,0.016645388726070933
15,2.0106,8,0.45077185714285717,0.03968788637215903,0.004068101895565345
15,2.2934,8,0.3832310714285715,0.03896815307719731,0.0037682076019553328
15,2.5761,8,0.30537778571428575,0.014183458414470773,0.00028138303460593553
15,2.8588,8,0.22296464285714288,0.004474032771229264,8.45808355298249e-05
15,3.1416,8,0.1697105,0.0014747036923831724,4.132845079673347e-05
17,0.3142,9,0.14548937499999998,0.0009126464560966774,3.1600507940088796e-05
17,0.5969,9,0.20986624999999998,0.0035824660643090644,7.202429275930317e-05
17,0.8796,9,0.30065975,0.01646264583356577,0.00035823849318558746
17,1.1624,9,0.38529125,0.04320795268837907,0.0059262672626856664
17,1.4451,9,0.45628437499999996,0.04893558732806408,0.010998115177802623
17,1.7279,9,0.477314625,0.04818898431458524,0.010141977552049437
17,2.0106,9,0.4507736875,0.5,0.0
17,2.2934,9,0.383200375,0.5,0.0
17,2.5761,9,0.30536474999999996,0.01371150894981965,0.00026749201957804056
17,2.8588,9,0.22345849999999998,0.004110925916784636,7.944177762187634e-05
17,3.1416,9,0.1694431875,0.0012089194375252132,3.691672994455704e-05
19,0.3142,10,0.14457705555555556,0.0007520586849545374,2.8456636014057352e-05
19,0.5969,10,0.20929694444444447,0.0031046059980315843,6.532791166381121e-05
19,0.8796,10,0.29987433333333335,0.01458044817408466,0.0002935677724633037
19,1.1624,10,0.3853848888888889,0.04202851502558469,0.005222739439409338
19,1.4451,10,0.4559252777777778,0.5,0.0
19,1.7279,10,0.47727316666666675,0.07487912648611023,0.20040389263892627
19,2.0106,10,0.450518,0.04354939156327958,0.0061474576743689
19,2.2934,10,0.3845347777777778,0.039293506254531485,0.003900877315951936
19,2.5761,10,0.30530111111111113,0.012334999850832862,0.00023036613263708645
19,2.8588,10,0.22397083333333334,0.003732929980807431,7.413181876268386e-05
19,3.1416,10,0.16929022222222223,0.0009983104339517657,3.3192714853710125e-05
21,0.3142,11,0.14415765000000003,0.0006375145602635635,2.605127685471019e-05
21,0.5969,11,0.20796625000000002,0.0027578096838790644,6.0435475972829706e-05
21,0.8796,11,0.29876415,0.013789936677478354,0.0002697569873801777
21,1.1624,11,0.3846209500000001,0.044178793983971065,0.006577526283263003
21,1.4451,11,0.4556329,0.5,0.0
21,1.7279,11,0.47713190000000005,0.04059325799087676,0.004480213392906299
21,2.0106,11,0.4509967,0.5,0.0
21,2.2934,11,0.38390785,0.03508975212904364,0.0024990682566481104
21,2.5761,11,0.30468925,0.01159149568611606,0.0002122130829714832
21,2.8588,11,0.2228078,0.0031685815085286673,6.622617342167322e-05
21,3.1416,11,0.16765105,0.0007952117604017594,2.9324705093296296e-05
23,0.3142,12,0.14289477272727272,0.00044454716162473096,2.15475690891294e-05
23,0.5969,12,0.20700509090909092,0.0024516961582294328,5.606381050197909e-05
23,0.8796,12,0.2978756818181818,0.012698641585190962,0.00023971069213551518
23,1.1624,12,0.3835827727272727,0.03820081585262425,0.0034732300337502963
23,1.4451,12,0.4552763636363636,0.048781347152218935,0.010815397150607203
