distance,alpha,order,pdet,eps,eps_err
7,1.4881,4,0.465201,0.06645737375868782,0.07664020821229421
7,1.5708,4,0.47357766666666673,0.04790649116902246,0.009836050232233053
9,0.0,5,0.09757325,0.00048641496673351714,2.2586016631057656e-05
9,0.0827,5,0.101104,0.0003966107881795966,2.030469484561889e-05
9,0.1653,5,0.103966375,0.0004487262131407377,2.165307284768875e-05
9,0.248,5,0.123214625,0.0007080156498313617,2.755032720209439e-05
9,0.3307,5,0.11443087499999999,0.0010380920052807663,3.3915398081575275e-05
9,0.4134,5,0.147184125,0.0018179029644800893,4.670303306606862e-05
9,0.496,5,0.159097625,0.0026119974117667644,5.8361176268409664e-05
9,0.5787,5,0.20703325,0.004746402128269156,8.847154858017375e-05
9,0.6614,5,0.205715125,0.006407871048087932,0.00011325262227583383
9,0.7441,5,0.24296449999999997,0.010219552361982964,0.00018176051246152804
9,0.8267,5,0.26362725000000004,0.014691928719493375,0.0002970746659491441
9,0.9094,5,0.311513125,0.02350883272482568,0.0007456950978008
9,0.9921,5,0.327086,0.0342446479877066,0.002286126083849766
9,1.0748,5,0.36932575,0.04862964795168384,0.010638709723385188
9,1.1574,5,0.38285199999999997,0.05759659800094746,0.028438698957510614
9,1.2401,5,0.41119575,0.05045421922538734,0.01297441036346141
9,1.3228,5,0.43426475,0.06292735194026355,0.051509468465505616
9,1.4054,5,0.451044,0.5,0.0
9,1.4881,5,0.465332875,0.5,0.0
9,1.5708,5,0.47346275,0.04312451215113955,0.005873458361988254
11,0.0,6,0.09946429999999999,0.00035510939826688404,1.9173843318763194e-05
11,0.0827,6,0.1033237,0.00028288593690128927,1.7052766527080465e-05
11,0.1653,6,0.1057785,0.0003613238485091208,1.9346794022742505e-05
11,0.248,6,0.1266537,0.000518981200639812,2.3367405692635215e-05
11,0.3307,6,0.11545059999999999,0.0007865665106207564,2.915228746930598e-05
11,0.4134,6,0.146793,0.0013346723221067114,3.903763178497423e-05
11,0.496,6,0.15993470000000004,0.002028059643259472,4.986975512354702e-05
11,0.5787,6,0.2089026,0.003850548941630061,7.578108236502205e-05
11,0.6614,6,0.2073895,0.005210085113750262,9.518683957234323e-05
11,0.7441,6,0.24337589999999998,0.00797208132955557,0.00013897748828355986
11,0.8267,6,0.2646064,0.012176435190113633,0.0002263895346659846
11,0.9094,6,0.3110471,0.019962067974666375,0.0005161652970043797
11,0.9921,6,0.3270168,0.02629883290010443,0.0009961323375905578
11,1.0748,6,0.3693548,0.04661073857023246,0.00854894945129658
11,1.1574,6,0.3831901,0.04580088738943311,0.007833084749039697
11,1.2401,6,0.4116605,0.05759659800094746,0.028438698957510614
11,1.3228,6,0.4351017,0.04436672939756381,0.006711802685777883
11,1.4054,6,0.4513589,0.5,0.0
11,1.4881,6,0.46546509999999996,0.045474364343098705,0.007562036434774103
11,1.5708,6,0.47324829999999996,0.5,0.0
13,0.0,7,0.09943433333333333,0.00020708751888992571,1.453634876269576e-05
13,0.0827,7,0.103417,0.00016533234558924192,1.2961994305928416e-05
13,0.1653,7,0.10633191666666666,0.0002520889212184185,1.6073521923133652e-05
13,0.248,7,0.12735366666666664,0.0003488987331082827,1.899963659230789e-05
13,0.3307,7,0.11562141666666667,0.0005929028489120025,2.5067729904037587e-05
13,0.4134,7,0.14570216666666666,0.0011181244631195963,3.534077436603603e-05
13,0.496,7,0.15882183333333336,0.0015466126573106531,4.248010773767076e-05
13,0.5787,7,0.21007733333333334,0.0031890844871327317,6.651386130699792e-05
13,0.6614,7,0.20771666666666666,0.004177080388384602,8.037467743307894e-05
13,0.7441,7,0.24284641666666668,0.0065690754360816506,0.00011578026523351117
13,0.8267,7,0.26564566666666667,0.009900115580631197,0.00017518216126362107
13,0.9094,7,0.3123105,0.017195844099677837,0.00038687963852690027
13,0.9921,7,0.32782333333333336,0.023712128494250473,0.0007615819193099354
13,1.0748,7,0.3693956666666667,0.07487912648611023,0.20040389263892627
13,1.1574,7,0.38372550000000005,0.04804665627829163,0.009986647783593762
13,1.2401,7,0.41203266666666666,0.06645737375868782,0.07664020821229421
13,1.3228,7,0.4357111666666667,0.06368729636941073,0.05609445178191637
13,1.4054,7,0.45182591666666666,0.5,0.0
13,1.4881,7,0.4657934166666667,0.05063956727660496,0.01323925619678473
13,1.5708,7,0.47321900000000006,0.5,0.0
15,0.0,8,0.09939314285714286,0.00014401155979493208,1.2084814192190654e-05
15,0.0827,8,0.10440735714285715,0.0001146416363786984,1.0766906741093525e-05
15,0.1653,8,0.10727471428571428,0.00016533234558924192,1.2961994305928416e-05
15,0.248,8,0.1277130714285714,0.00023263213489149726,1.5426080109965483e-05
15,0.3307,8,0.11426314285714285,0.00047174166803393147,2.2226641233982088e-05
15,0.4134,8,0.14476978571428573,0.0008157736789741743,2.973191700215785e-05
15,0.496,8,0.1587385,0.0012134241910736754,3.699388510840795e-05
15,0.5787,8,0.21127464285714284,0.0025027177075381823,5.6797214510601236e-05
15,0.6614,8,0.20731028571428572,0.003477751478845159,7.055824280638449e-05
15,0.7441,8,0.24151100000000003,0.005491308782788529,9.932669401898997e-05
15,0.8267,8,0.2658190714285714,0.008600183301493314,0.00015016159288564355
15,0.9094,8,0.31202978571428575,0.014874706323670828,0.0003029073765782459
15,0.9921,8,0.32732935714285716,0.020831522862690077,0.0005649229636139375
15,1.0748,8,0.3693547857142857,0.05682604514289996,0.02611420051783776
15,1.1574,8,0.38395914285714283,0.04059325799087676,0.004480213392906299
15,1.2401,8,0.41234742857142864,0.07051361158118569,0.12147707988668077
15,1.3228,8,0.4359090714285714,0.053728058070494855,0.018562358378734576
15,1.4054,8,0.45181935714285715,0.044754395911048406,0.006997687616378353
15,1.4881,8,0.46619757142857143,0.04138628622261359,0.004876092991876784
15,1.5708,8,0.4733226428571429,0.04558193290013435,0.007650256197534489
17,0.0,9,0.0999086875,0.0001075649946418733,1.0425708630269247e-05
17,0.0827,9,0.10520293750000001,8.535602374282192e-05,9.277217877687344e-06
17,0.1653,9,0.10797324999999999,0.00010655444642188039,1.0376108961176482e-05
17,0.248,9,0.1286710625,0.0002224066100997013,1.5075697289923745e-05
17,0.3307,9,0.1143251875,0.0003613238485091208,1.9346794022742505e-05
17,0.4134,9,0.144671375,0.0006215593793958418,2.5702862848382708e-05
17,0.496,9,0.15808,0.0010148672063540753,3.349470162252685e-05
17,0.5787,9,0.2121245,0.0020476043439687786,5.0160537149906756e-05
17,0.6614,9,0.20758875000000002,0.0029577724000368066,6.32620340294228e-05
17,0.7441,9,0.2412525625,0.004636887990879912,8.690292668318117e-05
