distance, alpha , order, pdet               , eps                   , eps_err
      13, 1.1574,     7, 0.40151071666666666, 0.04856966097418919   , 0.004726894160155972
      13, 1.2401,     7, 0.4205176666666667 , 0.06051592162836694   , 0.017592012004070002
      13, 1.3228,     7, 0.44592733333333334, 0.05956658814995375   , 0.01582693843133028
      13, 1.4054,     7, 0.46151834999999997, 0.5                   , 0.0
      13, 1.4881,     7, 0.47014695         , 0.05438095251829789   , 0.008918760272592089
      13, 1.5708,     7, 0.47829086666666665, 0.06690190229751553   , 0.03604147482873912
      15, 0.0827,     8, 0.10505794285714284, 0.0002236331319249718 , 6.761027123651725e-06
      15, 0.1653,     8, 0.12464564285714286, 0.0002826803152260471 , 7.6233800763436005e-06
      15, 0.248 ,     8, 0.12375944285714285, 0.00037687656448154305, 8.843155268667262e-06
      15, 0.3307,     8, 0.13582478571428572, 0.0005655950181623348 , 1.0934620082697817e-05
      15, 0.4134,     8, 0.14820058571428574, 0.0009927974862776745 , 1.479908853313868e-05
      15, 0.496 ,     8, 0.18395834285714285, 0.0015143067315113723 , 1.8767149021997462e-05
      15, 0.5787,     8, 0.2155851857142857 , 0.002657079451921174  , 2.6387350324655576e-05
      15, 0.6614,     8, 0.22924995714285712, 0.003652977437182625  , 3.265182810249394e-05
      15, 0.7441,     8, 0.2580485571428571 , 0.006095553611399462  , 4.8489512779864756e-05
      15, 0.8267,     8, 0.28756987142857143, 0.00997768057502424   , 7.905078394281456e-05
      15, 0.9094,     8, 0.3119879          , 0.015774403554322303  , 0.00014900696706986836
      15, 0.9921,     8, 0.3386943571428571 , 0.024289003993363534  , 0.0003615894002127142
      15, 1.0748,     8, 0.3757026857142858 , 0.039415680424546795  , 0.0017673515848155655
      15, 1.1574,     8, 0.4018285142857143 , 0.06624321487939283   , 0.03345509586295891
      15, 1.2401,     8, 0.4209609428571429 , 0.05526907990242802   , 0.009834663647950328
      15, 1.3228,     8, 0.4464299857142857 , 0.5                   , 0.0
      15, 1.4054,     8, 0.46196005714285715, 0.5                   , 0.0
      15, 1.4881,     8, 0.47016932857142857, 0.06401040821775128   , 0.026013573048937005
      15, 1.5708,     8, 0.4785570857142857 , 0.5                   , 0.0
      17, 0.0827,     9, 0.1053383625       , 0.00016838181315825818, 5.850865614430232e-06
      17, 0.1653,     9, 0.12462626250000002, 0.00018893866423030925, 6.203956750919831e-06
      17, 0.248 ,     9, 0.12375254999999999, 0.00028741066296833484, 7.688681975666225e-06
      17, 0.3307,     9, 0.13579261250000002, 0.00041575830013851345, 9.30591196602038e-06
      17, 0.4134,     9, 0.14731165         , 0.0007157362689458879 , 1.2392635645470336e-05
      17, 0.496 ,     9, 0.18399435         , 0.0011808098029652547 , 1.629339719680336e-05
      17, 0.5787,     9, 0.21638043749999997, 0.0022050818631456637 , 2.347149980174647e-05
      17, 0.6614,     9, 0.2291090375       , 0.003034561229874555  , 2.8775171503693152e-05
      17, 0.7441,     9, 0.2582621          , 0.005120265739406493  , 4.198257216400924e-05
      17, 0.8267,     9, 0.2873461125       , 0.008613295865423476  , 6.726135731329251e-05
      17, 0.9094,     9, 0.31145315         , 0.013376624644808377  , 0.00011538535825863071
      17, 0.9921,     9, 0.3385538125       , 0.022342695630732656  , 0.0002955070460931055
      17, 1.0748,     9, 0.37584492499999994, 0.03848002649732141   , 0.0016000126132246994
      17, 1.1574,     9, 0.401927775        , 0.06624321487939283   , 0.03345509586295891
      17, 1.2401,     9, 0.4207371875       , 0.051061021659823846  , 0.006199365991817002
      17, 1.3228,     9, 0.44655935         , 0.05223048217255405   , 0.0070445776206499635
      17, 1.4054,     9, 0.4620608125       , 0.059976176963735306  , 0.01656518502232265
      17, 1.4881,     9, 0.47012378750000006, 0.05682604514289996   , 0.011678625507189087
      17, 1.5708,     9, 0.47841568749999996, 0.5                   , 0.0
      19, 0.0827,    10, 0.10482588888888889, 0.00011909232502393952, 4.908748624420026e-06
      19, 0.1653,    10, 0.1256080111111111 , 0.00013569838291749292, 5.244059862491591e-06
      19, 0.248 ,    10, 0.12387651111111109, 0.00020484265229725462, 6.464812392294781e-06
      19, 0.3307,    10, 0.13593098888888888, 0.0003100644555806831 , 7.99482205422354e-06
      19, 0.4134,    10, 0.14643224444444444, 0.0005427887814767329 , 1.0699815126941458e-05
      19, 0.496 ,    10, 0.18382482222222224, 0.0009203048872724606 , 1.4196795891225516e-05
      19, 0.5787,    10, 0.2164930111111111 , 0.0018028520960632899 , 2.0783411050071572e-05
      19, 0.6614,    10, 0.22892208888888887, 0.0024789607924409207 , 2.5247888030981243e-05
      19, 0.7441,    10, 0.2577190777777778 , 0.00438248866412877   , 3.7244217493117576e-05
      19, 0.8267,    10, 0.2871502777777778 , 0.0076200454043644505 , 5.94518416342965e-05
      19, 0.9094,    10, 0.3110103888888889 , 0.011971054714881857  , 9.897949383543706e-05
      19, 0.9921,    10, 0.33818814444444445, 0.020375617460163975  , 0.00024096535760788164
      19, 1.0748,    10, 0.37532305555555556, 0.03587054565541559   , 0.0012136286836324207
      19, 1.1574,    10, 0.4018077333333333 , 0.5                   , 0.0
      19, 1.2401,    10, 0.42062585555555554, 0.5                   , 0.0
      19, 1.3228,    10, 0.44637875555555556, 0.06505678394286862   , 0.029264055487713457
      19, 1.4054,    10, 0.4621840222222222 , 0.0556501728227608    , 0.010256585818190063
      19, 1.4881,    10, 0.46981073333333334, 0.07433003873960509   , 0.08413040876115237
      19, 1.5708,    10, 0.47822252222222217, 0.5                   , 0.0
      21, 0.0827,    11, 0.10426803         , 8.05168482493901e-05  , 4.0286247190808445e-06
      21, 0.1653,    11, 0.12460131999999999, 9.584878487217674e-05 , 4.3987645085768884e-06
      21, 0.248 ,    11, 0.12252057000000001, 0.00015578324620846296, 5.6242675885425655e-06
      21, 0.3307,    11, 0.13578354999999998, 0.00023079078369164785, 6.87077688870912e-06
      21, 0.4134,    11, 0.14589737         , 0.00041450845266172154, 9.29134203138027e-06
      21, 0.496 ,    11, 0.18306379         , 0.0007301207926860287 , 1.2525512105562404e-05
      21, 0.5787,    11, 0.2161538          , 0.0015036381156713352 , 1.869071676226055e-05
      21, 0.6614,    11, 0.22705255         , 0.0020461371868381595 , 2.242272127564039e-05
      21, 0.7441,    11, 0.25698997999999995, 0.0037124503588933933 , 3.3024417599972805e-05
      21, 0.8267,    11, 0.286293           , 0.006696824732280227  , 5.2682540446294564e-05
      21, 0.9094,    11, 0.30995366         , 0.010523412826583145  , 8.416089229057913e-05
      21, 0.9921,    11, 0.33693827         , 0.018373626572685764  , 0.00019567162809090813
      21, 1.0748,    11, 0.37446708         , 0.03375301152929672   , 0.0009708318701758586
      21, 1.1574,    11, 0.40096101         , 0.05571527454624181   , 0.010330488712129642
      21, 1.2401,    11, 0.42006723         , 0.07200865154450686   , 0.06444892193302652
      21, 1.3228,    11, 0.44568317         , 0.0579242203226048    , 0.013188332270395021
      21, 1.4054,    11, 0.46159182         , 0.5                   , 0.0
      21, 1.4881,    11, 0.46948633         , 0.051966991853487576  , 0.006844408844899397
      21, 1.5708,    11, 0.47817186         , 0.051061021659823846  , 0.006199365991817002
      23, 0.0827,    12, 0.10326833636363636, 4.911803087120914e-05 , 3.141745361895717e-06
      23, 0.1653,    12, 0.12327099090909091, 5.7562057479032536e-05, 3.4024900752584168e-06
      23, 0.248 ,    12, 0.12161114545454543, 0.00011443937847738228, 4.810810256856988e-06
      23, 0.3307,    12, 0.13491292727272725, 0.00017509385249658838, 5.968294464809627e-06
      23, 0.4134,    12, 0.14461800000000002, 0.00030800293914817756, 7.967394653356722e-06
      23, 0.496 ,    12, 0.1818664181818182 , 0.0005573535450428269 , 1.0850235209097178e-05
      23, 0.5787,    12, 0.21523929999999997, 0.0012170294298060047 , 1.6571753303381944e-05
      23, 0.6614,    12, 0.22635404545454543, 0.0016858361212236939 , 1.9976660151177284e-05
      23, 0.7441,    12, 0.2563091727272727 , 0.003288632792954438  , 3.037010683681181e-05
      23, 0.8267,    12, 0.2855587363636364 , 0.0058004142990824015 , 4.648530013591546e-05
      23, 0.9094,    12, 0.3091113272727273 , 0.009299332259901816  , 7.302281217211901e-05
      23, 0.9921,    12, 0.33628871818181816, 0.016819757560023574  , 0.00016633064419620296
